Travessa Horizontal,Carga,Tempo,Tensao,Deformação,Derivada
4.35169832780957,54484.80078125,130.585006713867,807.1822337962963,0.09398916474750693,-7566.533081624657
4.3522659689188,54477.51171875,130.604995727539,807.0742476851852,0.09400142481466092,-6533.822560232133
4.35287412256002,54473.87890625,130.625,807.0204282407408,0.09401455988250583,-5449.964095540345
4.35348227620125,54467.84765625,130.645004272461,806.9310763888889,0.09402769495035097,-3110.488804679364
4.35409042984247,54468.36328125,130.664993286133,806.9387152777778,0.09404083001819591,-1934.5540602095425
4.35477960854769,54463.5546875,130.684997558594,806.8674768518518,0.09405571508742312,-401.160486433655
4.35542827472091,54467.078125,130.705001831055,806.919675925926,0.09406972515595918,-725.8199068903923
4.35611791908741,54461.58984375,130.725006103516,806.8383680555555,0.09408462028266545,-2454.9513340331614
4.35672607272863,54461.76171875,130.744995117188,806.8409143518519,0.09409775535051038,-297.6974642910063
4.35737473890185,54460.984375,130.764999389648,806.8293981481481,0.09411176541904644,-4424.8336780406535
4.35798289254308,54454.06640625,130.785003662109,806.7269097222222,0.09412490048689158,-2532.026939447969
4.3586315587163,54456.98828125,130.804992675781,806.7701967592593,0.09413891055542764,1442.1248306557536
4.35936124995351,54456.55078125,130.824996948242,806.7637152777778,0.0941546706253458,1760.3190877176821
4.360131919384,54461.10546875,130.845001220703,806.8311921296296,0.09417131575343413,1749.6628811620176
4.36090212315321,54460.484375,130.865005493164,806.8219907407407,0.09418795082404341,2621.658089324832
4.3617133051157,54467.5390625,130.884994506836,806.9265046296297,0.09420547095282289,4263.381191883236
4.36248350888491,54470.51171875,130.904998779297,806.9705439814815,0.0942221060234322,218.1267818249762
4.36317268759012,54468.546875,130.925003051758,806.9414351851852,0.09423699109265918,-40.82203986495733
4.36386186629534,54470.4296875,130.945007324219,806.9693287037037,0.0942518761618864,-472.1456579118967
4.36459202319384,54467.28125,130.964996337891,806.9226851851852,0.0942676462892838,-2198.319049306214
4.36532171443105,54465.75,130.985000610352,806.9,0.09428340635920195,2.139070227742195
4.36609191820025,54467.4609375,131.005004882813,806.9253472222222,0.09430004142981102,2416.20945391804
4.36682207509875,54470.93359375,131.024993896484,806.9767939814815,0.09431581155720843,-1629.9956170879304
4.36751125380397,54464.65625,131.044998168945,806.8837962962963,0.09433069662643565,-4677.094026166946
4.36811940744519,54461.73828125,131.065002441406,806.8405671296297,0.09434383169428057,-5903.760620854795
4.36872756108642,54454.1875,131.085006713867,806.7287037037037,0.09435696676212571,-7284.976258676499
4.36933571472764,54448.8203125,131.104995727539,806.6491898148148,0.09437010182997063,-5974.547617208213
4.36998438090086,54443.25,131.125,806.5666666666667,0.09438411189850669,-2969.0055348426104
4.37071453779936,54443.58984375,131.145004272461,806.5717013888889,0.09439988202590412,-837.6780171059072
4.37144422903657,54441.46875,131.164993286133,806.5402777777778,0.09441564209582225,-923.498323533684
4.37217392027378,54441.625,131.184997558594,806.5425925925925,0.09443140216574039,-272.55624359846115
4.372863098979,54440.953125,131.205001831055,806.5326388888889,0.0944462872349676,-1795.254577089101
4.3735122308135,54438.25,131.225006103516,806.4925925925926,0.09446030736098272,-4905.124701548368
4.37412038445473,54432.19921875,131.244995117188,806.4029513888889,0.09447344242882787,-7132.976451661438
4.37472853809595,54425.6015625,131.264999389648,806.3052083333333,0.0944865774966728,-4663.530311398208
4.37533669173718,54423.9296875,131.285003662109,806.2804398148148,0.09449971256451795,-3504.016643639654
4.37602587044239,54418.56640625,131.304992675781,806.2009837962963,0.09451459763374494,-4572.068461187184
4.37671504914761,54414.7421875,131.324996948242,806.1443287037036,0.09452948270297215,-1259.2341223731637
4.3774857185781,54416.52734375,131.345001220703,806.170775462963,0.09454612783106049,232.87390510737896
4.37817489728332,54415.54296875,131.365005493164,806.1561921296296,0.09456101290028769,-1092.475542165339
4.37886407598853,54414.33203125,131.384994506836,806.1382523148148,0.0945758979695147,-3027.1576619036496
4.37947222962976,54410.22265625,131.404998779297,806.0773726851852,0.09458903303735984,-3751.2904412820935
4.38012089580297,54407.56640625,131.425003051758,806.0380208333333,0.09460304310589569,-4120.300646357238
4.38076956197619,54402.4296875,131.445007324219,805.9619212962963,0.09461705317443175,-4403.458479549736
4.3814592063427,54399.1015625,131.464996337891,805.9126157407408,0.09463194830113823,-406.0375252403319
4.38210787251592,54401.30078125,131.485000610352,805.9451967592593,0.09464595836967431,-372.25695480406284
4.38279705122113,54398.046875,131.505004882813,805.8969907407408,0.0946608434389013,-3217.1994910761714
4.38344571739435,54395.0234375,131.524993896484,805.8521990740741,0.09467485350743737,-4436.293628241867
4.38409438356757,54389.65625,131.544998168945,805.7726851851852,0.09468886357597343,-5883.481052920222
4.3846620246768,54384.63671875,131.565002441406,805.6983217592592,0.09470112364312742,-8335.93101818487
4.38522966578603,54375.859375,131.585006713867,805.5682870370371,0.09471338371028143,-7934.711235310882
4.38579730689526,54371.50390625,131.604995727539,805.503761574074,0.09472564377743542,-4885.97283571586
4.38640592619777,54367.52734375,131.625,805.444849537037,0.09473878890275962,-6109.313335485756
4.38705459237099,54360.109375,131.645004272461,805.3349537037037,0.09475279897129568,-1554.4276042506099
4.3877437710762,54365.26171875,131.664993286133,805.4112847222223,0.09476768404052267,500.03775491937995
4.38851397484541,54360.015625,131.684997558594,805.3335648148148,0.09478431911113197,600.9801380299032
4.38924413174391,54365.9765625,131.705001831055,805.421875,0.09480008923852937,4088.5214105695486
4.39001433551311,54368.77734375,131.725006103516,805.4633680555555,0.09481672430913844,304.62474290654063
4.39074402675033,54366.89453125,131.744995117188,805.4354745370371,0.09483248437905681,-190.0538862235844
4.39147418364882,54368.375,131.764999389648,805.4574074074075,0.09484825450645401,970.6560799963772
4.39220387488604,54368.9609375,131.785003662109,805.466087962963,0.09486401457637236,1294.6755236908793
4.39305510371923,54371.64453125,131.804992675781,805.5058449074074,0.09488239964836351,4824.728397872299
4.39382577314973,54379.7734375,131.824996948242,805.6262731481481,0.09489904477645206,3736.4844271950424
